inspec_id,permit_id,insp_date_x,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr
202755,1435,2014-04-02,13:45:00,Routine,3.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0
202782,1950,2014-04-03,12:11:00,Routine,5.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0
202787,4132,2014-04-03,11:10:00,Routine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
202799,147812,2014-04-03,14:40:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202801,4449,2014-04-03,13:25:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
202812,6476,2014-04-03,14:48:00,Routine,11.0,7.0,2.0,0.0,0.0,0.0,9.0,7.0
202819,147368,2014-04-04,11:15:00,Routine,8.0,6.0,3.0,0.0,2.0,0.0,5.0,4.0
202860,147995,2014-04-07,12:00:00,Routine,9.0,5.0,9.0,0.0,1.0,0.0,0.0,4.0
202868,4055,2014-04-07,14:06:00,Routine,8.0,6.0,8.0,0.0,1.0,0.0,0.0,5.0
202882,2359,2014-04-07,10:20:00,Routine,10.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0
202887,1463,2014-04-07,14:15:00,Routine,3.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0
202890,4015,2014-04-03,11:00:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
202913,2867,2014-04-08,12:55:00,Routine,9.0,6.0,4.0,0.0,0.0,0.0,5.0,6.0
202928,1904,2014-04-03,10:20:00,Routine,5.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0
202930,757,2014-04-07,13:10:00,Routine,3.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0
202943,3099,2014-04-07,11:20:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
202960,5931,2014-04-03,11:40:00,Routine,6.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0
202973,5475,2014-04-10,10:09:00,Routine,11.0,3.0,10.0,0.0,1.0,0.0,1.0,2.0
202976,4125,2014-04-10,10:00:00,Routine,5.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0
202978,6885,2014-04-10,11:30:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
203003,7139,2014-04-10,10:20:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
203035,1204,2014-04-11,10:30:00,Routine,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0
203058,147580,2014-04-14,12:45:00,Routine,4.0,4.0,3.0,0.0,1.0,0.0,1.0,3.0
203068,147452,2014-04-14,13:00:00,Routine,9.0,1.0,3.0,0.0,1.0,0.0,6.0,0.0
203077,867,2014-04-14,13:55:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
203078,3876,2014-04-14,23:45:00,Routine,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
203086,2884,2014-04-14,10:00:00,Routine,7.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0
203099,4760,2014-04-15,10:50:00,Routine,8.0,6.0,4.0,0.0,0.0,0.0,4.0,6.0
203152,1064,2014-04-17,11:05:00,Routine,5.0,5.0,4.0,0.0,1.0,0.0,1.0,4.0
203173,5666,2014-04-17,14:15:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
203179,2855,2014-04-14,13:20:00,Routine,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
203215,2057,2014-04-21,14:31:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
203221,6462,2014-04-22,10:50:00,Routine,9.0,6.0,3.0,0.0,0.0,0.0,6.0,6.0
203236,148092,2014-04-22,13:40:00,Routine,5.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0
203240,147950,2014-04-23,12:00:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
203244,147242,2014-04-23,11:01:00,Routine,4.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0
203246,148089,2014-04-23,13:00:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
203263,147391,2014-04-23,11:01:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
203277,3444,2014-04-24,11:10:00,Routine,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
203279,5061,2014-04-17,11:20:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
203300,3875,2014-04-24,11:06:00,Routine,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
203318,2967,2014-04-28,10:15:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203330,5889,2014-04-28,13:30:00,Routine,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0
203331,7084,2014-04-28,10:25:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203372,147944,2014-04-23,11:10:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
203376,6518,2014-04-28,10:30:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
203407,4200,2014-04-28,11:15:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
203440,148128,2014-05-05,12:59:00,Routine,13.0,4.0,9.0,0.0,1.0,0.0,4.0,3.0
203451,1362,2014-05-05,10:31:00,Routine,5.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0
203466,1431,2014-05-05,11:31:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
203476,1284,2014-05-06,12:03:00,Routine,13.0,5.0,5.0,0.0,1.0,0.0,8.0,4.0
203478,6186,2014-05-06,14:03:00,Routine,7.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
203486,833,2014-05-06,10:30:00,Routine,9.0,3.0,2.0,0.0,0.0,0.0,7.0,3.0
203490,6847,2014-05-06,00:35:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203523,3647,2014-05-07,13:45:00,Routine,8.0,3.0,2.0,0.0,0.0,0.0,6.0,3.0
203551,3415,2014-05-09,10:23:00,Routine,10.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0
203575,6068,2014-05-12,10:20:00,Routine,7.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0
203577,1153,2014-05-12,11:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203580,6527,2014-05-12,10:40:00,Routine,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0
203581,3902,2014-05-12,11:20:00,Routine,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
203585,6132,2014-05-08,14:35:00,Routine,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
203590,3904,2014-05-12,11:00:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
203595,147582,2014-05-12,14:05:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203603,3917,2014-05-12,11:00:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
203614,6177,2014-05-14,11:40:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
203615,5357,2014-05-14,13:40:00,Routine,5.0,4.0,2.0,0.0,1.0,0.0,3.0,3.0
203625,137242,2014-05-14,13:15:00,Routine,8.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0
203630,2842,2014-05-14,10:40:00,Routine,8.0,7.0,3.0,0.0,0.0,0.0,5.0,7.0
203654,6110,2014-05-15,14:15:00,Routine,6.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0
203674,5928,2014-05-19,10:05:00,Routine,4.0,6.0,2.0,0.0,0.0,0.0,2.0,6.0
203677,6994,2014-05-19,11:45:00,Routine,10.0,4.0,3.0,0.0,1.0,0.0,7.0,3.0
203683,1054,2014-05-19,12:36:00,Routine,4.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0
203686,6015,2014-05-19,14:10:00,Routine,8.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0
203719,5223,2014-05-20,13:40:00,Routine,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0
203727,147914,2014-05-20,11:50:00,Routine,5.0,5.0,5.0,0.0,1.0,0.0,0.0,4.0
203740,1823,2014-05-21,10:21:00,Routine,4.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0
203741,1251,2014-05-21,10:32:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
203742,6545,2014-05-21,10:10:00,Routine,6.0,7.0,2.0,0.0,3.0,0.0,4.0,4.0
203748,147973,2014-05-21,10:45:00,Routine,9.0,4.0,4.0,0.0,1.0,0.0,5.0,3.0
203757,1248,2014-05-21,13:30:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
203758,5719,2014-05-22,10:00:00,Routine,8.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0
203769,2435,2014-05-22,14:00:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
203781,5512,2014-05-23,11:16:00,Routine,4.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0
203789,800,2014-05-23,11:50:00,Routine,8.0,7.0,2.0,0.0,1.0,0.0,6.0,6.0
203830,6732,2014-05-27,11:00:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
203835,1049,2014-05-27,11:30:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
203883,2862,2014-05-28,13:30:00,Routine,7.0,4.0,5.0,0.0,0.0,0.0,2.0,4.0
203889,1384,2014-05-29,11:39:00,Routine,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
203913,2376,2014-06-02,10:26:00,Routine,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0
203920,1408,2014-06-02,09:50:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
203952,7115,2014-06-03,14:18:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0
203993,6497,2014-06-04,10:15:00,Routine,3.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0
204006,4041,2014-06-05,13:40:00,Routine,8.0,5.0,3.0,0.0,0.0,0.0,5.0,5.0
204010,147927,2014-06-05,10:25:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
204040,2585,2014-06-05,12:40:00,Routine,5.0,5.0,3.0,0.0,2.0,0.0,2.0,3.0
204044,93276,2014-06-05,11:30:00,Routine,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
204056,172412,2014-06-06,13:35:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
204104,3024,2014-06-04,11:35:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
204109,3774,2014-06-05,11:00:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
204119,3405,2014-06-10,13:20:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
204139,147955,2014-06-09,15:10:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
204155,3476,2014-06-11,13:00:00,Routine,11.0,5.0,3.0,0.0,0.0,0.0,8.0,5.0
204181,5696,2014-06-10,11:10:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
204193,172319,2014-06-12,14:00:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
204223,7214,2014-06-03,12:45:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
204225,3640,2014-06-13,10:50:00,Routine,13.0,7.0,8.0,0.0,1.0,0.0,5.0,6.0
204229,2390,2014-06-13,13:30:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
204232,3449,2014-06-13,13:45:00,Routine,10.0,5.0,6.0,1.0,1.0,0.0,4.0,4.0
204263,3864,2014-06-12,11:30:00,Routine,5.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0
204274,5548,2014-06-16,10:31:00,Routine,11.0,4.0,8.0,0.0,2.0,0.0,3.0,2.0
204287,4690,2014-06-16,13:35:00,Routine,9.0,6.0,6.0,0.0,2.0,0.0,3.0,4.0
204300,1484,2014-06-09,10:45:00,Routine,6.0,2.0,0.0,0.0,1.0,0.0,6.0,1.0
204308,147955,2014-06-02,13:10:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
204316,2470,2014-06-16,12:15:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
204333,6114,2014-06-17,13:35:00,Routine,8.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0
204349,6275,2014-06-17,10:00:00,Routine,4.0,7.0,1.0,0.0,0.0,0.0,3.0,7.0
204377,4064,2014-06-18,23:47:00,Routine,5.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0
204393,3590,2014-06-18,14:05:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204414,2087,2014-06-19,13:00:00,Routine,6.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0
204416,1332,2014-06-19,14:20:00,Routine,6.0,2.0,5.0,1.0,0.0,0.0,1.0,2.0
204427,147374,2014-06-17,11:50:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
204432,148001,2014-06-17,14:00:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
204439,172566,2014-06-20,10:30:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
204462,2534,2014-06-20,11:00:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
204468,2535,2014-06-20,11:54:00,Routine,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
204482,147496,2014-06-23,12:15:00,Routine,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
204485,1220,2014-06-23,10:15:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
204486,1222,2014-06-23,12:05:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
204488,1226,2014-06-23,11:00:00,Routine,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0
204501,2303,2014-06-23,11:10:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0
204505,1776,2014-06-24,10:30:00,Routine,10.0,3.0,6.0,0.0,0.0,0.0,4.0,3.0
204553,4902,2014-06-25,13:50:00,Routine,6.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0
204557,1678,2014-06-25,10:00:00,Routine,8.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0
204568,3794,2014-06-18,12:06:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204570,3882,2014-06-25,10:00:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
204573,147599,2014-06-25,12:30:00,Routine,6.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0
204577,2434,2014-06-20,11:45:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
204585,1575,2014-06-25,13:00:00,Routine,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
204591,862,2014-06-24,11:10:00,Routine,4.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0
204631,4671,2014-06-27,09:40:00,Routine,11.0,5.0,5.0,0.0,1.0,0.0,6.0,4.0
204639,147258,2014-06-27,13:40:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
204661,4600,2014-06-30,11:45:00,Routine,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
204662,3870,2014-06-30,23:35:00,Routine,12.0,7.0,6.0,0.0,0.0,0.0,6.0,7.0
204663,4451,2014-06-30,13:50:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204692,147739,2014-07-01,11:05:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
204700,4091,2014-07-01,12:35:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
204716,4028,2014-07-02,11:16:00,Routine,9.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0
204721,147313,2014-07-02,13:05:00,Routine,5.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0
204750,2382,2014-07-03,10:39:00,Routine,5.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0
204752,147894,2014-07-03,11:46:00,Routine,9.0,1.0,4.0,1.0,0.0,1.0,5.0,1.0
204807,3528,2014-06-11,14:45:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
204813,3500,2014-07-08,14:52:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
204823,147514,2014-06-30,12:31:00,Routine,5.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0
204833,1972,2014-07-09,12:30:00,Routine,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0
204836,147705,2014-07-09,14:10:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
204844,2023,2014-07-09,11:35:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
204896,3630,2014-07-14,10:28:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
204897,6406,2014-07-14,11:20:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
204934,1477,2014-07-15,12:11:00,Routine,11.0,6.0,5.0,0.0,0.0,0.0,6.0,6.0
204935,3513,2014-07-15,12:50:00,Routine,6.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0
204938,3876,2014-07-15,12:15:00,Routine,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0
204960,3697,2014-07-16,10:00:00,Routine,6.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0
204963,5657,2014-07-16,12:10:00,Routine,12.0,6.0,5.0,0.0,2.0,0.0,7.0,4.0
204979,3327,2014-07-17,10:02:00,Routine,7.0,6.0,5.0,0.0,3.0,0.0,2.0,3.0
204993,6392,2014-07-17,14:00:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
205004,4209,2014-07-18,10:10:00,Routine,3.0,7.0,0.0,0.0,2.0,0.0,3.0,5.0
205014,4050,2014-07-18,13:06:00,Routine,12.0,8.0,1.0,0.0,0.0,0.0,11.0,8.0
205035,147959,2014-07-21,09:30:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
205056,2572,2014-07-21,11:10:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
205065,3576,2014-07-16,15:26:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
205097,6019,2014-07-22,12:17:00,Routine,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
205124,147839,2014-07-23,11:00:00,Routine,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0
205137,2833,2014-07-24,12:30:00,Routine,7.0,4.0,1.0,0.0,0.0,0.0,6.0,4.0
205156,1376,2014-07-25,13:37:00,Routine,7.0,7.0,3.0,0.0,2.0,0.0,4.0,5.0
205161,1496,2014-07-25,11:00:00,Routine,6.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0
205172,5664,2014-07-23,12:25:00,Routine,9.0,5.0,5.0,0.0,1.0,0.0,4.0,4.0
205184,147665,2014-07-28,13:50:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205189,2453,2014-07-23,14:13:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
205205,4799,2014-07-29,11:05:00,Routine,9.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0
205220,147477,2014-07-31,13:29:00,Routine,4.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0
205231,1207,2014-08-02,14:10:00,Routine,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0
205234,147896,2014-08-02,17:12:00,Routine,3.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0
205248,1950,2014-08-05,17:15:00,Routine,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
205249,1339,2014-08-04,17:10:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
205265,6805,2014-08-06,11:50:00,Routine,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0
205294,5936,2014-08-07,13:00:00,Routine,6.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0
205310,147580,2014-08-11,10:45:00,Routine,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0
205312,5498,2014-08-11,11:01:00,Routine,7.0,4.0,4.0,0.0,1.0,0.0,3.0,3.0
205332,4348,2014-08-11,12:25:00,Routine,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0
205348,3294,2014-08-12,14:30:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
205356,147593,2014-08-12,10:30:00,Routine,10.0,4.0,4.0,0.0,0.0,0.0,6.0,4.0
205357,6390,2014-06-02,13:06:00,Routine,13.0,9.0,0.0,0.0,0.0,0.0,13.0,9.0
205379,3816,2014-08-13,13:25:00,Routine,6.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0
205380,757,2014-08-13,14:30:00,Routine,6.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0
205384,1340,2014-08-13,12:00:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
205392,4200,2014-08-13,14:15:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
205396,1338,2014-08-13,10:30:00,Routine,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
205403,4373,2014-08-14,11:25:00,Routine,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0
205407,1624,2014-08-14,11:35:00,Routine,10.0,6.0,4.0,0.0,0.0,0.0,6.0,6.0
205411,2239,2014-08-14,13:10:00,Routine,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
205412,4436,2014-08-14,14:19:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
205423,1675,2014-08-14,12:30:00,Routine,4.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0
205425,1660,2014-08-11,13:30:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
205469,1493,2014-08-15,11:25:00,Routine,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
205471,2488,2014-08-15,09:45:00,Routine,6.0,4.0,3.0,0.0,0.0,0.0,3.0,4.0
205476,148231,2014-08-18,10:30:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
205506,4522,2014-08-18,10:40:00,Routine,14.0,7.0,8.0,0.0,1.0,0.0,6.0,6.0
205510,1516,2014-08-13,11:45:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
205516,1305,2014-08-18,10:00:00,Routine,4.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0
205523,5475,2014-08-19,09:45:00,Routine,13.0,6.0,7.0,0.0,4.0,0.0,6.0,2.0
205525,4502,2014-08-19,12:05:00,Routine,13.0,1.0,5.0,1.0,0.0,0.0,8.0,1.0
205531,1362,2014-08-19,14:32:00,Routine,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
205534,148225,2014-08-19,10:19:00,Routine,5.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0
205547,4125,2014-08-19,10:45:00,Routine,8.0,3.0,2.0,0.0,1.0,0.0,6.0,2.0
205548,147713,2014-08-19,13:25:00,Routine,7.0,4.0,2.0,0.0,0.0,0.0,5.0,4.0
205558,1240,2014-08-19,14:00:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
205576,3458,2014-08-20,13:15:00,Routine,10.0,5.0,8.0,0.0,2.0,0.0,2.0,3.0
205582,3454,2014-08-20,14:50:00,Routine,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
205590,147339,2014-08-20,10:35:00,Routine,9.0,2.0,5.0,0.0,0.0,0.0,4.0,2.0
205635,147357,2014-08-21,13:05:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0
205679,147814,2014-08-25,11:36:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
205680,1720,2014-08-25,11:10:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
205686,5515,2014-08-25,12:15:00,Routine,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0
205690,1924,2014-08-25,14:00:00,Routine,3.0,5.0,2.0,0.0,0.0,0.0,1.0,5.0
205705,2971,2014-08-22,10:30:00,Routine,6.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0
205722,2606,2014-08-26,10:00:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
205725,5879,2014-08-26,10:50:00,Routine,12.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0
205726,2559,2014-08-26,12:01:00,Routine,6.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0
205732,4101,2014-08-26,12:45:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
205743,4104,2014-08-26,10:00:00,Routine,7.0,2.0,2.0,0.0,1.0,0.0,5.0,1.0
205793,147481,2014-08-28,12:00:00,Routine,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0
205800,2221,2014-08-28,13:00:00,Routine,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0
205860,855,2014-09-02,12:16:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
205896,172804,2014-09-03,11:01:00,Routine,10.0,7.0,7.0,0.0,0.0,0.0,3.0,7.0
205897,147252,2014-09-03,10:09:00,Routine,4.0,5.0,1.0,0.0,1.0,0.0,3.0,4.0
205903,3971,2014-09-03,11:45:00,Routine,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0
205940,1199,2014-09-04,10:21:00,Routine,5.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0
205952,147494,2014-09-04,12:50:00,Routine,6.0,3.0,4.0,0.0,1.0,0.0,2.0,2.0
205953,5137,2014-09-04,13:45:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
206049,7160,2014-09-09,11:10:00,Routine,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
404122,5131,2014-09-11,13:59:00,Routine,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
404156,716,2014-09-12,11:45:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
404200,3798,2014-09-12,10:55:00,Routine,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0
404220,5351,2014-09-08,12:25:00,Routine,7.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0
404226,2855,2014-09-04,14:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
404261,3047,2014-09-18,13:30:00,Routine,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0
404310,147616,2014-09-19,13:15:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
404372,148065,2014-09-19,00:05:00,Routine,5.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0
404373,1546,2014-09-23,13:35:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
404375,6905,2014-09-23,10:00:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
404378,172294,2014-09-23,12:35:00,Routine,5.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0
404443,5171,2014-09-25,11:00:00,Routine,6.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0
